Date,State,Humidity,Seasonality,Buffer Stock,Rainfall,Category,Price
2023-09-01,Jharkhand,41.51,Kharif,4114.13,48.48,Urad,61.56
2023-09-01,Jharkhand,41.51,Kharif,4114.13,48.48,Moong,78.35
2023-09-01,Jharkhand,41.51,Kharif,4114.13,48.48,Masur,56.42
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Onion,27.52
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Potato,15.6
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Gram,61.15
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Tur,70.28
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Urad,67.14
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Moong,82.33
2023-09-02,Jharkhand,65.59,Kharif,1572.11,16.4,Masur,54.63
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Onion,31.97
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Potato,20.13
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Gram,58.3
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Tur,64.5
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Urad,66.29
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Moong,70.79
2023-09-03,Jharkhand,70.17,Kharif,1306.95,14.92,Masur,61.99
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Onion,37.88
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Potato,20.67
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Gram,57.91
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Tur,68.02
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Urad,70.17
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Moong,79.23
2023-09-04,Jharkhand,85.59,Kharif,1314.49,27.4,Masur,64.2
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Onion,28.5
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Potato,23.15
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Gram,58.77
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Tur,73.91
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Urad,67.67
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Moong,74.31
2023-09-05,Jharkhand,49.68,Kharif,4212.19,2.99,Masur,59.71
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Onion,30.34
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Potato,16.45
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Gram,65.2
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Tur,73.48
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Urad,69.97
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Moong,74.51
2023-09-06,Jharkhand,41.03,Kharif,689.08,26.27,Masur,61.28
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Onion,36.33
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Potato,22.98
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Gram,63.24
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Tur,64.76
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Urad,61.18
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Moong,82.27
2023-09-07,Jharkhand,78.4,Kharif,2072.16,39.19,Masur,57.31
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Onion,26.96
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Potato,14.87
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Gram,55.63
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Tur,72.3
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Urad,69.63
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Moong,74.13
2023-09-08,Jharkhand,51.3,Kharif,2044.67,3.23,Masur,46.75
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Onion,28.97
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Potato,19.73
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Gram,63.03
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Tur,62.58
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Urad,67.25
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Moong,73.36
2023-09-09,Jharkhand,43.68,Kharif,305.8,39.25,Masur,48.42
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Onion,33.65
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Potato,20.7
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Gram,65.73
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Tur,65.24
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Urad,65.32
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Moong,76.29
2023-09-10,Jharkhand,27.09,Kharif,4573.42,8.33,Masur,54.67
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Onion,23.58
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Potato,18.34
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Gram,62.28
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Tur,66.93
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Urad,67.92
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Moong,72.97
2023-09-11,Jharkhand,30.36,Kharif,4663.8,41.99,Masur,52.66
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Onion,13.97
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Potato,14.48
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Gram,62.84
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Tur,68.29
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Urad,59.53
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Moong,80.02
2023-09-12,Jharkhand,61.07,Kharif,3407.5,31.23,Masur,54.1
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Onion,23.15
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Potato,15.44
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Gram,62.36
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Tur,74.54
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Urad,62.54
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Moong,79.88
2023-09-13,Jharkhand,83.44,Kharif,3371.23,46.65,Masur,59.44
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Onion,34.84
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Potato,26.8
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Gram,56.89
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Tur,68.71
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Urad,65.84
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Moong,80.55
2023-09-14,Jharkhand,33.65,Kharif,3129.3,49.85,Masur,59.69
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Onion,33.31
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Potato,17.31
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Gram,68.56
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Tur,64.03
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Urad,57.85
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Moong,76.31
2023-09-15,Jharkhand,43.78,Kharif,502.24,10.39,Masur,46.61
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Onion,38.17
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Potato,22.34
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Gram,62.72
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Tur,75.79
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Urad,60.43
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Moong,76.48
2023-09-16,Jharkhand,28.44,Kharif,3628.8,49.81,Masur,51.54
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Onion,33.31
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Potato,16.61
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Gram,54.15
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Tur,66.67
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Urad,68.59
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Moong,75.75
2023-09-17,Jharkhand,38.0,Kharif,3421.43,23.31,Masur,56.48
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Onion,31.51
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Potato,28.31
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Gram,65.41
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Tur,71.48
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Urad,63.43
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Moong,72.97
2023-09-18,Jharkhand,43.74,Kharif,1468.67,48.96,Masur,58.89
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Onion,33.61
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Potato,21.11
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Gram,51.45
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Tur,71.8
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Urad,66.73
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Moong,65.39
2023-09-19,Jharkhand,56.26,Kharif,2356.66,22.39,Masur,50.63
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Onion,30.8
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Potato,17.03
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Gram,60.39
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Tur,82.98
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Urad,61.65
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Moong,70.73
2023-09-20,Jharkhand,75.6,Kharif,4900.1,16.14,Masur,59.13
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Onion,32.85
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Potato,21.62
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Gram,54.58
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Tur,74.42
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Urad,65.27
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Moong,69.58
2023-09-21,Jharkhand,68.02,Kharif,1756.98,43.85,Masur,53.2
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Onion,33.19
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Potato,21.34
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Gram,63.47
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Tur,66.99
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Urad,58.91
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Moong,79.21
2023-09-22,Jharkhand,71.25,Kharif,2100.54,19.26,Masur,61.85
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Onion,26.72
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Potato,19.24
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Gram,61.85
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Tur,62.69
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Urad,65.32
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Moong,76.96
2023-09-23,Jharkhand,58.04,Kharif,3793.48,29.3,Masur,52.01
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Onion,24.37
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Potato,21.04
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Gram,62.0
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Tur,72.03
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Urad,59.69
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Moong,76.84
2023-09-24,Jharkhand,76.83,Kharif,4867.48,40.67,Masur,46.43
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Onion,28.25
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Potato,22.93
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Gram,59.44
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Tur,66.82
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Urad,63.55
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Moong,78.57
2023-09-25,Jharkhand,82.24,Kharif,3863.62,14.06,Masur,53.42
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Onion,17.83
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Potato,9.49
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Gram,58.35
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Tur,69.47
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Urad,63.79
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Moong,86.54
2023-09-26,Jharkhand,35.08,Kharif,4485.16,16.74,Masur,58.7
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Onion,24.49
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Potato,13.61
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Gram,66.68
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Tur,60.03
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Urad,72.12
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Moong,84.25
2023-09-27,Jharkhand,20.71,Kharif,1788.96,14.7,Masur,52.04
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Onion,31.15
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Potato,26.45
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Gram,62.8
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Tur,64.53
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Urad,65.41
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Moong,77.44
2023-09-28,Jharkhand,60.36,Kharif,2628.82,42.91,Masur,50.13
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Onion,24.85
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Potato,21.18
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Gram,58.79
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Tur,70.92
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Urad,65.28
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Moong,66.37
2023-09-29,Jharkhand,22.7,Kharif,2997.86,4.62,Masur,50.19
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Onion,35.79
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Potato,20.24
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Gram,60.15
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Tur,70.45
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Urad,60.95
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Moong,75.62
2023-09-30,Jharkhand,54.71,Kharif,3805.72,1.42,Masur,61.89
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Onion,30.99
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Potato,10.71
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Gram,52.89
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Tur,60.47
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Urad,74.99
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Moong,76.2
2023-10-01,Jharkhand,74.97,Kharif,2316.72,21.49,Masur,57.87
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Onion,23.66
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Potato,21.0
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Gram,57.53
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Tur,80.83
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Urad,61.93
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Moong,70.45
2023-10-02,Jharkhand,45.09,Kharif,233.5,11.2,Masur,44.07
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Onion,30.93
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Potato,20.43
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Gram,56.69
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Tur,72.12
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Urad,65.13
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Moong,82.3
2023-10-03,Jharkhand,33.12,Kharif,165.89,18.21,Masur,59.62
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Onion,26.4
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Potato,30.72
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Gram,58.22
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Tur,73.15
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Urad,62.55
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Moong,72.92
2023-10-04,Jharkhand,49.61,Kharif,4846.8,40.69,Masur,48.59
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Onion,33.97
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Potato,19.41
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Gram,65.92
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Tur,65.81
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Urad,70.23
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Moong,72.1
2023-10-05,Jharkhand,63.42,Kharif,2625.14,32.49,Masur,53.2
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Onion,29.2
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Potato,23.17
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Gram,59.17
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Tur,60.04
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Urad,61.67
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Moong,66.89
2023-10-06,Jharkhand,27.63,Kharif,2870.49,4.54,Masur,52.72
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Onion,32.42
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Potato,16.97
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Gram,56.21
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Tur,62.21
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Urad,70.57
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Moong,77.32
2023-10-07,Jharkhand,25.42,Kharif,4793.25,30.88,Masur,58.63
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Onion,22.76
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Potato,21.16
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Gram,61.03
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Tur,68.0
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Urad,60.95
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Moong,71.57
2023-10-08,Jharkhand,61.08,Kharif,642.32,36.21,Masur,49.55
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Onion,31.93
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Potato,12.33
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Gram,63.11
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Tur,70.54
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Urad,70.2
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Moong,82.72
2023-10-09,Jharkhand,71.87,Kharif,2435.36,17.54,Masur,48.57
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Onion,27.78
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Potato,20.48
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Gram,64.71
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Tur,68.65
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Urad,64.63
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Moong,73.59
2023-10-10,Jharkhand,42.8,Kharif,2321.54,36.96,Masur,54.3
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Onion,32.28
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Potato,22.94
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Gram,67.84
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Tur,65.49
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Urad,63.57
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Moong,65.63
2023-10-11,Jharkhand,59.04,Kharif,918.81,1.13,Masur,54.36
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Onion,28.17
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Potato,14.95
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Gram,52.83
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Tur,73.86
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Urad,68.05
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Moong,78.88
2023-10-12,Jharkhand,22.91,Kharif,492.31,41.72,Masur,52.68
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Onion,33.85
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Potato,22.22
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Gram,71.81
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Tur,64.18
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Urad,56.24
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Moong,75.5
2023-10-13,Jharkhand,23.66,Kharif,407.53,7.59,Masur,60.25
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Onion,28.15
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Potato,19.82
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Gram,58.37
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Tur,72.9
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Urad,67.12
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Moong,77.56
2023-10-14,Jharkhand,77.73,Kharif,223.79,2.54,Masur,54.88
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Onion,31.75
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Potato,24.48
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Gram,60.44
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Tur,58.28
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Urad,69.52
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Moong,69.22
2023-10-15,Jharkhand,54.62,Kharif,3905.3,46.43,Masur,46.01
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Onion,34.34
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Potato,16.91
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Gram,59.01
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Tur,68.14
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Urad,64.69
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Moong,69.82
2023-10-16,Jharkhand,74.42,Kharif,1265.75,48.36,Masur,47.09
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Onion,32.27
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Potato,26.9
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Gram,57.87
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Tur,66.09
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Urad,61.3
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Moong,72.61
2023-10-17,Jharkhand,34.85,Kharif,4764.39,44.57,Masur,41.37
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Onion,32.8
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Potato,20.03
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Gram,58.51
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Tur,58.42
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Urad,59.56
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Moong,74.28
2023-10-18,Jharkhand,88.55,Kharif,1263.72,36.94,Masur,62.16
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Onion,24.78
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Potato,22.71
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Gram,67.35
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Tur,78.98
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Urad,57.94
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Moong,77.78
2023-10-19,Jharkhand,82.07,Kharif,4237.29,17.36,Masur,56.26
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Onion,37.58
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Potato,21.15
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Gram,68.28
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Tur,72.3
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Urad,70.78
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Moong,74.95
2023-10-20,Jharkhand,46.94,Kharif,1843.62,17.73,Masur,47.66
2023-10-21,Jharkhand,48.37,Kharif,1352.27,1.36,Onion,23.55
2023-10-21,Jharkhand,48.37,Kharif,1352.27,1.36,Potato,15.29
2023-10-21,Jharkhand,48.37,Kharif,1352.27,1.36,Gram,62.91
2023-10-21,Jharkhand,48.37,Kharif,1352.27,1.36,Tur,62.03
